timestamp,strike,option_type,ltp,iv,volume,open_interest,expiry,days_to_expiry,moneyness,strike_offset
2025-07-18 15:15:00,20150,PE,273.92,18.14,22457,272099,2025-07-31,13,OTM,-2
2025-07-18 15:15:00,20200,CE,303.71,18.27,33102,267929,2025-07-31,13,ITM,-1
2025-07-18 15:15:00,20200,PE,239.8,15.77,40795,493115,2025-07-31,13,OTM,-1
2025-07-18 15:15:00,20250,CE,205.88,13.53,53507,463342,2025-07-31,13,ATM,0
2025-07-18 15:15:00,20250,PE,262.63,15.67,58421,393456,2025-07-31,13,ATM,0
2025-07-18 15:15:00,20300,CE,223.79,14.82,50366,409953,2025-07-31,13,OTM,1
2025-07-18 15:15:00,20300,PE,343.44,17.83,43848,346543,2025-07-31,13,ITM,1
2025-07-18 15:15:00,20350,CE,295.89,19.74,19715,265797,2025-07-31,13,OTM,2
2025-07-18 15:15:00,20350,PE,447.54,21.57,31366,295187,2025-07-31,13,ITM,2
2025-07-21 09:55:00,20150,CE,335.63,16.81,19049,213610,2025-07-31,10,ITM,-2
2025-07-21 09:55:00,20150,PE,231.28,17.53,47973,316069,2025-07-31,10,OTM,-2
2025-07-21 09:55:00,20200,CE,316.85,19.04,31827,477873,2025-07-31,10,ITM,-1
2025-07-21 09:55:00,20200,PE,212.07,15.96,35188,289486,2025-07-31,10,OTM,-1
2025-07-21 09:55:00,20250,CE,192.87,13.37,80696,399563,2025-07-31,10,ATM,0
2025-07-21 09:55:00,20250,PE,212.18,15.85,70082,431114,2025-07-31,10,ATM,0
2025-07-21 09:55:00,20300,CE,245.78,18.42,40811,339558,2025-07-31,10,OTM,1
2025-07-21 09:55:00,20300,PE,299.27,19.72,40753,395353,2025-07-31,10,ITM,1
2025-07-21 09:55:00,20350,CE,246.0,18.57,34343,261326,2025-07-31,10,OTM,2
2025-07-21 09:55:00,20350,PE,285.33,15.04,19460,346769,2025-07-31,10,ITM,2
2025-07-21 10:55:00,20100,CE,377.99,20.35,24300,273912,2025-07-31,10,ITM,-2
2025-07-21 10:55:00,20100,PE,268.82,20.42,20611,285460,2025-07-31,10,OTM,-2
2025-07-21 10:55:00,20150,CE,250.79,14.38,104180,342387,2025-07-31,10,ITM,-1
2025-07-21 10:55:00,20150,PE,232.21,17.51,39882,366115,2025-07-31,10,OTM,-1
2025-07-21 10:55:00,20200,CE,230.29,16.48,52826,694381,2025-07-31,10,ATM,0
2025-07-21 10:55:00,20200,PE,203.26,15.21,58397,550529,2025-07-31,10,ATM,0
2025-07-21 10:55:00,20250,CE,223.02,16.77,34069,366743,2025-07-31,10,OTM,1
2025-07-21 10:55:00,20250,PE,230.2,14.3,33725,334221,2025-07-31,10,ITM,1
2025-07-21 10:55:00,20300,CE,279.35,21.16,38762,383759,2025-07-31,10,OTM,2
2025-07-21 10:55:00,20300,PE,410.57,24.28,21087,330460,2025-07-31,10,ITM,2
2025-07-21 11:55:00,19950,CE,329.62,17.49,21316,272926,2025-07-31,10,ITM,-2
2025-07-21 11:55:00,19950,PE,252.71,19.33,21170,282810,2025-07-31,10,OTM,-2
2025-07-21 11:55:00,20000,CE,315.55,20.08,50074,404529,2025-07-31,10,ITM,-1
2025-07-21 11:55:00,20000,PE,191.88,14.56,53278,314870,2025-07-31,10,OTM,-1
2025-07-21 11:55:00,20050,CE,201.16,15.08,93216,614560,2025-07-31,10,ATM,0
2025-07-21 11:55:00,20050,PE,176.98,13.33,59423,461239,2025-07-31,10,ATM,0
2025-07-21 11:55:00,20100,CE,214.7,16.29,70264,401903,2025-07-31,10,OTM,1
2025-07-21 11:55:00,20100,PE,259.76,15.99,71970,324343,2025-07-31,10,ITM,1
2025-07-21 11:55:00,20150,CE,225.56,17.24,25918,273301,2025-07-31,10,OTM,2
2025-07-21 11:55:00,20150,PE,387.38,22.04,23658,328938,2025-07-31,10,ITM,2
2025-07-21 12:55:00,19850,CE,388.75,20.51,18464,327385,2025-07-31,10,ITM,-2
2025-07-21 12:55:00,19850,PE,206.28,15.89,46664,201759,2025-07-31,10,OTM,-2
2025-07-21 12:55:00,19900,CE,330.09,19.69,37124,421551,2025-07-31,10,ITM,-1
2025-07-21 12:55:00,19900,PE,249.35,19.06,56434,365236,2025-07-31,10,OTM,-1
2025-07-21 12:55:00,19950,CE,227.82,15.58,50645,501776,2025-07-31,10,ATM,0
2025-07-21 12:55:00,19950,PE,234.22,17.77,73048,500652,2025-07-31,10,ATM,0
2025-07-21 12:55:00,20000,CE,228.82,17.38,37115,267599,2025-07-31,10,OTM,1
2025-07-21 12:55:00,20000,PE,264.81,18.02,43355,403426,2025-07-31,10,ITM,1
2025-07-21 12:55:00,20050,CE,294.11,22.5,21931,250775,2025-07-31,10,OTM,2
2025-07-21 12:55:00,20050,PE,301.09,17.11,30049,276201,2025-07-31,10,ITM,2
2025-07-21 13:55:00,19800,CE,352.3,19.88,36171,214985,2025-07-31,10,ITM,-2
2025-07-21 13:55:00,19800,PE,233.56,17.99,26081,358661,2025-07-31,10,OTM,-2
2025-07-21 13:55:00,19850,CE,294.64,19.15,36472,258303,2025-07-31,10,ITM,-1
2025-07-21 13:55:00,19850,PE,244.06,18.65,31279,340373,2025-07-31,10,OTM,-1
2025-07-21 13:55:00,19900,CE,228.71,17.38,53285,449108,2025-07-31,10,ATM,0
2025-07-21 13:55:00,19900,PE,226.5,16.77,79283,572814,2025-07-31,10,ATM,0
2025-07-21 13:55:00,19950,CE,249.23,19.08,46987,405331,2025-07-31,10,OTM,1
2025-07-21 13:55:00,19950,PE,265.25,16.03,61744,397838,2025-07-31,10,ITM,1
2025-07-21 13:55:00,20000,CE,278.21,21.46,22793,292533,2025-07-31,10,OTM,2
2025-07-21 13:55:00,20000,PE,378.7,21.05,20486,367133,2025-07-31,10,ITM,2
2025-07-21 14:55:00,19850,CE,375.97,20.23,21713,239340,2025-07-31,10,ITM,-2
2025-07-21 14:55:00,19850,PE,259.33,19.96,24493,287410,2025-07-31,10,OTM,-2
2025-07-21 14:55:00,19900,CE,314.71,19.22,41839,364243,2025-07-31,10,ITM,-1
2025-07-21 14:55:00,19900,PE,243.99,18.64,50578,340631,2025-07-31,10,OTM,-1
2025-07-21 14:55:00,19950,CE,221.73,15.82,72645,522494,2025-07-31,10,ATM,0
2025-07-21 14:55:00,19950,PE,209.29,15.87,55321,743658,2025-07-31,10,ATM,0
2025-07-21 14:55:00,20000,CE,192.19,14.62,39229,206361,2025-07-31,10,OTM,1
2025-07-21 14:55:00,20000,PE,256.31,16.69,38622,331291,2025-07-31,10,ITM,1
2025-07-21 14:55:00,20050,CE,224.77,17.23,24719,355867,2025-07-31,10,OTM,2
2025-07-21 14:55:00,20050,PE,246.58,12.24,25188,304928,2025-07-31,10,ITM,2
2025-07-22 09:35:00,19900,CE,325.55,16.31,34312,298383,2025-07-31,9,ITM,-2
2025-07-22 09:35:00,19900,PE,230.62,18.68,23144,217080,2025-07-31,9,OTM,-2
2025-07-22 09:35:00,19950,CE,288.19,17.2,70179,327377,2025-07-31,9,ITM,-1
2025-07-22 09:35:00,19950,PE,201.69,16.22,36794,335223,2025-07-31,9,OTM,-1
2025-07-22 09:35:00,20000,CE,208.05,14.67,51986,374950,2025-07-31,9,ATM,0
2025-07-22 09:35:00,20000,PE,200.57,16.0,55923,634317,2025-07-31,9,ATM,0
2025-07-22 09:35:00,20050,CE,215.09,17.17,59195,421563,2025-07-31,9,OTM,1
2025-07-22 09:35:00,20050,PE,232.84,16.52,44460,243353,2025-07-31,9,ITM,1
2025-07-22 09:35:00,20100,CE,215.32,17.32,46935,306478,2025-07-31,9,OTM,2
2025-07-22 09:35:00,20100,PE,318.32,19.5,20396,280702,2025-07-31,9,ITM,2
2025-07-22 10:35:00,20050,CE,378.15,23.51,19079,303279,2025-07-31,9,ITM,-2
2025-07-22 10:35:00,20050,PE,239.48,19.18,29345,272950,2025-07-31,9,OTM,-2
2025-07-22 10:35:00,20100,CE,230.45,15.57,33310,315816,2025-07-31,9,ITM,-1
2025-07-22 10:35:00,20100,PE,171.84,13.66,49817,376668,2025-07-31,9,OTM,-1
2025-07-22 10:35:00,20150,CE,184.93,14.66,81035,638612,2025-07-31,9,ATM,0
2025-07-22 10:35:00,20150,PE,200.55,14.67,67575,472683,2025-07-31,9,ATM,0
2025-07-22 10:35:00,20200,CE,218.7,17.46,47980,365168,2025-07-31,9,OTM,1
2025-07-22 10:35:00,20200,PE,277.5,16.93,57505,494987,2025-07-31,9,ITM,1
2025-07-22 10:35:00,20250,CE,225.35,18.13,27943,210665,2025-07-31,9,OTM,2
2025-07-22 10:35:00,20250,PE,403.4,23.17,20494,274873,2025-07-31,9,ITM,2
2025-07-22 11:35:00,20050,CE,396.02,22.21,27743,311013,2025-07-31,9,ITM,-2
2025-07-22 11:35:00,20050,PE,266.65,21.43,19117,316014,2025-07-31,9,OTM,-2
2025-07-22 11:35:00,20100,CE,309.76,19.15,57262,371537,2025-07-31,9,ITM,-1
2025-07-22 11:35:00,20100,PE,199.23,15.89,70865,276087,2025-07-31,9,OTM,-1
2025-07-22 11:35:00,20150,CE,217.42,15.66,65767,363174,2025-07-31,9,ATM,0
2025-07-22 11:35:00,20150,PE,179.59,14.22,52223,393129,2025-07-31,9,ATM,0
2025-07-22 11:35:00,20200,CE,250.03,19.83,37080,305970,2025-07-31,9,OTM,1
2025-07-22 11:35:00,20200,PE,246.76,17.16,48678,257665,2025-07-31,9,ITM,1
2025-07-22 11:35:00,20250,CE,235.34,18.8,21515,293139,2025-07-31,9,OTM,2
2025-07-22 11:35:00,20250,PE,330.44,19.98,22532,267517,2025-07-31,9,ITM,2
2025-07-22 12:35:00,20050,CE,343.55,20.61,21608,306602,2025-07-31,9,ITM,-2
2025-07-22 12:35:00,20050,PE,220.87,17.69,21732,253662,2025-07-31,9,OTM,-2
2025-07-22 12:35:00,20100,CE,248.3,16.86,53693,235797,2025-07-31,9,ITM,-1
2025-07-22 12:35:00,20100,PE,201.16,15.99,58057,182879,2025-07-31,9,OTM,-1
2025-07-22 12:35:00,20150,CE,201.66,15.98,217610,555684,2025-07-31,9,ATM,0
2025-07-22 12:35:00,20150,PE,195.94,14.43,75064,600350,2025-07-31,9,ATM,0
2025-07-22 12:35:00,20200,CE,235.57,18.8,32134,268118,2025-07-31,9,OTM,1
2025-07-22 12:35:00,20200,PE,273.19,16.71,32181,395679,2025-07-31,9,ITM,1
2025-07-22 12:35:00,20250,CE,249.68,20.08,27123,311086,2025-07-31,9,OTM,2
2025-07-22 12:35:00,20250,PE,370.53,20.64,23521,300970,2025-07-31,9,ITM,2
2025-07-22 13:35:00,19950,CE,332.65,17.35,60300,274602,2025-07-31,9,ITM,-2
2025-07-22 13:35:00,19950,PE,221.61,17.89,18593,280486,2025-07-31,9,OTM,-2
2025-07-22 13:35:00,20000,CE,302.15,18.78,39578,548798,2025-07-31,9,ITM,-1
2025-07-22 13:35:00,20000,PE,225.34,18.06,39766,240739,2025-07-31,9,OTM,-1
2025-07-22 13:35:00,20050,CE,220.09,16.09,74909,444918,2025-07-31,9,ATM,0
2025-07-22 13:35:00,20050,PE,190.6,15.16,91445,660939,2025-07-31,9,ATM,0
2025-07-22 13:35:00,20100,CE,219.73,17.52,36481,279066,2025-07-31,9,OTM,1
2025-07-22 13:35:00,20100,PE,267.93,18.79,87075,363183,2025-07-31,9,ITM,1
2025-07-22 13:35:00,20150,CE,222.82,17.9,26030,292199,2025-07-31,9,OTM,2
2025-07-22 13:35:00,20150,PE,330.39,19.93,22180,358258,2025-07-31,9,ITM,2
2025-07-22 14:35:00,20000,CE,310.7,17.05,26846,237907,2025-07-31,9,ITM,-2
2025-07-22 14:35:00,20000,PE,250.04,20.1,29555,231962,2025-07-31,9,OTM,-2
2025-07-22 14:35:00,20050,CE,287.07,19.03,50333,339740,2025-07-31,9,ITM,-1
2025-07-22 14:35:00,20050,PE,246.87,19.7,56934,332112,2025-07-31,9,OTM,-1
2025-07-22 14:35:00,20100,CE,170.35,13.5,82669,418480,2025-07-31,9,ATM,0
2025-07-22 14:35:00,20100,PE,178.5,14.03,68455,442859,2025-07-31,9,ATM,0
2025-07-22 14:35:00,20150,CE,179.95,14.36,38836,466544,2025-07-31,9,OTM,1
2025-07-22 14:35:00,20150,PE,275.35,17.88,45505,362412,2025-07-31,9,ITM,1
2025-07-22 14:35:00,20200,CE,242.77,19.52,23968,367559,2025-07-31,9,OTM,2
2025-07-22 14:35:00,20200,PE,330.61,18.43,20610,208369,2025-07-31,9,ITM,2
2025-07-23 09:15:00,20000,CE,283.24,17.31,21114,356043,2025-07-31,8,ITM,-2
2025-07-23 09:15:00,20000,PE,243.42,20.72,68275,230328,2025-07-31,8,OTM,-2
2025-07-23 09:15:00,20050,CE,233.65,17.22,38228,342590,2025-07-31,8,ITM,-1
2025-07-23 09:15:00,20050,PE,236.25,19.96,32959,406490,2025-07-31,8,OTM,-1
2025-07-23 09:15:00,20100,CE,188.28,15.88,96807,490101,2025-07-31,8,ATM,0
2025-07-23 09:15:00,20100,PE,201.64,15.31,93065,457110,2025-07-31,8,ATM,0
2025-07-23 09:15:00,20150,CE,184.09,15.64,32680,191680,2025-07-31,8,OTM,1
2025-07-23 09:15:00,20150,PE,279.41,17.78,39443,380387,2025-07-31,8,ITM,1
2025-07-23 09:15:00,20200,CE,228.41,19.56,22709,222379,2025-07-31,8,OTM,2
2025-07-23 09:15:00,20200,PE,357.39,20.31,26787,253469,2025-07-31,8,ITM,2
2025-07-23 10:15:00,20050,CE,301.33,18.02,26056,205234,2025-07-31,8,ITM,-2
2025-07-23 10:15:00,20050,PE,258.13,21.93,23120,241238,2025-07-31,8,OTM,-2
2025-07-23 10:15:00,20100,CE,277.86,20.13,34433,423201,2025-07-31,8,ITM,-1
2025-07-23 10:15:00,20100,PE,222.87,18.8,33787,291997,2025-07-31,8,OTM,-1
2025-07-23 10:15:00,20150,CE,172.49,14.49,105340,683086,2025-07-31,8,ATM,0
2025-07-23 10:15:00,20150,PE,218.15,17.42,65725,473235,2025-07-31,8,ATM,0
2025-07-23 10:15:00,20200,CE,183.55,15.53,31462,388137,2025-07-31,8,OTM,1
2025-07-23 10:15:00,20200,PE,238.46,15.03,30809,372336,2025-07-31,8,ITM,1
2025-07-23 10:15:00,20250,CE,210.17,17.92,21908,313828,2025-07-31,8,OTM,2
2025-07-23 10:15:00,20250,PE,310.26,17.01,54915,316260,2025-07-31,8,ITM,2
2025-07-23 11:15:00,20100,CE,346.26,19.77,34212,175343,2025-07-31,8,ITM,-2
2025-07-23 11:15:00,20100,PE,240.44,20.43,91199,323300,2025-07-31,8,OTM,-2
2025-07-23 11:15:00,20150,CE,278.81,18.15,31850,354288,2025-07-31,8,ITM,-1
2025-07-23 11:15:00,20150,PE,208.72,17.6,62428,343531,2025-07-31,8,OTM,-1
2025-07-23 11:15:00,20200,CE,213.14,16.71,54934,587278,2025-07-31,8,ATM,0
2025-07-23 11:15:00,20200,PE,180.2,15.08,63108,482293,2025-07-31,8,ATM,0
2025-07-23 11:15:00,20250,CE,194.92,16.37,36101,276971,2025-07-31,8,OTM,1
2025-07-23 11:15:00,20250,PE,235.88,16.75,47222,271486,2025-07-31,8,ITM,1
2025-07-23 11:15:00,20300,CE,237.58,20.1,21181,318686,2025-07-31,8,OTM,2
2025-07-23 11:15:00,20300,PE,323.74,20.08,29297,357997,2025-07-31,8,ITM,2
2025-07-23 12:15:00,20000,CE,316.85,18.6,24286,212956,2025-07-31,8,ITM,-2
2025-07-23 12:15:00,20000,PE,214.24,18.27,18430,260632,2025-07-31,8,OTM,-2
2025-07-23 12:15:00,20050,CE,270.61,18.78,31633,272516,2025-07-31,8,ITM,-1
2025-07-23 12:15:00,20050,PE,205.74,17.41,33910,201223,2025-07-31,8,OTM,-1
2025-07-23 12:15:00,20100,CE,198.47,16.68,80498,508315,2025-07-31,8,ATM,0
2025-07-23 12:15:00,20100,PE,199.46,16.65,55483,345989,2025-07-31,8,ATM,0
2025-07-23 12:15:00,20150,CE,183.24,15.51,38469,383757,2025-07-31,8,OTM,1
2025-07-23 12:15:00,20150,PE,220.37,14.31,32583,473067,2025-07-31,8,ITM,1
2025-07-23 12:15:00,20200,CE,214.93,18.33,52285,236519,2025-07-31,8,OTM,2
2025-07-23 12:15:00,20200,PE,331.51,19.63,20699,282683,2025-07-31,8,ITM,2
2025-07-23 13:15:00,20100,CE,316.05,20.16,97328,323391,2025-07-31,8,ITM,-2
2025-07-23 13:15:00,20100,PE,185.57,15.71,18409,300245,2025-07-31,8,OTM,-2
2025-07-23 13:15:00,20150,CE,228.26,16.84,34760,471310,2025-07-31,8,ITM,-1
2025-07-23 13:15:00,20150,PE,185.77,15.61,33098,372572,2025-07-31,8,OTM,-1
2025-07-23 13:15:00,20200,CE,171.41,14.39,75441,466673,2025-07-31,8,ATM,0
2025-07-23 13:15:00,20200,PE,186.94,13.84,67014,367355,2025-07-31,8,ATM,0
2025-07-23 13:15:00,20250,CE,157.19,13.3,76333,233931,2025-07-31,8,OTM,1
2025-07-23 13:15:00,20250,PE,307.47,19.91,69564,383335,2025-07-31,8,ITM,1
2025-07-23 13:15:00,20300,CE,198.88,16.95,58902,184289,2025-07-31,8,OTM,2
2025-07-23 13:15:00,20300,PE,346.51,19.12,29627,400620,2025-07-31,8,ITM,2
2025-07-23 14:15:00,20150,CE,332.61,19.19,30045,319590,2025-07-31,8,ITM,-2
2025-07-23 14:15:00,20150,PE,213.3,18.06,69390,219642,2025-07-31,8,OTM,-2
2025-07-23 14:15:00,20200,CE,270.72,18.05,34197,426339,2025-07-31,8,ITM,-1
2025-07-23 14:15:00,20200,PE,228.06,19.17,59384,414290,2025-07-31,8,OTM,-1
2025-07-23 14:15:00,20250,CE,195.56,15.82,52476,423551,2025-07-31,8,ATM,0
2025-07-23 14:15:00,20250,PE,174.02,14.52,60876,556703,2025-07-31,8,ATM,0
2025-07-23 14:15:00,20300,CE,205.28,17.22,30423,336832,2025-07-31,8,OTM,1
2025-07-23 14:15:00,20300,PE,257.08,17.88,54108,393418,2025-07-31,8,ITM,1
2025-07-23 14:15:00,20350,CE,233.34,19.73,33387,281311,2025-07-31,8,OTM,2
2025-07-23 14:15:00,20350,PE,298.41,17.28,44294,214392,2025-07-31,8,ITM,2
2025-07-23 15:15:00,20200,CE,315.29,16.74,20031,391860,2025-07-31,8,ITM,-2
2025-07-23 15:15:00,20200,PE,234.46,19.83,20758,274115,2025-07-31,8,OTM,-2
2025-07-23 15:15:00,20250,CE,243.85,14.82,31049,277033,2025-07-31,8,ITM,-1
2025-07-23 15:15:00,20250,PE,215.14,18.06,35129,298536,2025-07-31,8,OTM,-1
2025-07-23 15:15:00,20300,CE,217.95,16.72,90110,488083,2025-07-31,8,ATM,0
2025-07-23 15:15:00,20300,PE,189.15,15.76,63981,559790,2025-07-31,8,ATM,0
2025-07-23 15:15:00,20350,CE,178.44,14.9,58855,404384,2025-07-31,8,OTM,1
2025-07-23 15:15:00,20350,PE,226.66,16.2,52047,409028,2025-07-31,8,ITM,1
2025-07-23 15:15:00,20400,CE,253.07,21.29,20021,218410,2025-07-31,8,OTM,2
2025-07-23 15:15:00,20400,PE,317.64,19.77,21369,322706,2025-07-31,8,ITM,2
2025-07-24 09:55:00,20150,CE,297.64,19.37,31250,326212,2025-07-31,7,ITM,-2
2025-07-24 09:55:00,20150,PE,209.75,18.95,20977,288920,2025-07-31,7,OTM,-2
2025-07-24 09:55:00,20200,CE,215.53,16.35,34450,399851,2025-07-31,7,ITM,-1
2025-07-24 09:55:00,20200,PE,208.64,18.71,36626,358050,2025-07-31,7,OTM,-1
2025-07-24 09:55:00,20250,CE,174.58,15.62,62305,583809,2025-07-31,7,ATM,0
2025-07-24 09:55:00,20250,PE,167.24,13.46,55773,386176,2025-07-31,7,ATM,0
2025-07-24 09:55:00,20300,CE,216.66,19.52,36355,325070,2025-07-31,7,OTM,1
2025-07-24 09:55:00,20300,PE,245.76,16.13,37977,290902,2025-07-31,7,ITM,1
2025-07-24 09:55:00,20350,CE,212.67,19.31,36006,306693,2025-07-31,7,OTM,2
2025-07-24 09:55:00,20350,PE,313.89,17.89,21431,206040,2025-07-31,7,ITM,2
2025-07-24 10:55:00,20200,CE,307.04,18.06,36161,333210,2025-07-31,7,ITM,-2
2025-07-24 10:55:00,20200,PE,166.6,15.05,23820,228256,2025-07-31,7,OTM,-2
2025-07-24 10:55:00,20250,CE,228.66,15.38,34519,397818,2025-07-31,7,ITM,-1
2025-07-24 10:55:00,20250,PE,184.69,16.56,33152,281555,2025-07-31,7,OTM,-1
2025-07-24 10:55:00,20300,CE,214.37,18.45,62943,328145,2025-07-31,7,ATM,0
2025-07-24 10:55:00,20300,PE,141.89,12.63,90352,464547,2025-07-31,7,ATM,0
2025-07-24 10:55:00,20350,CE,178.19,15.94,38077,414579,2025-07-31,7,OTM,1
2025-07-24 10:55:00,20350,PE,241.76,17.79,41720,374939,2025-07-31,7,ITM,1
2025-07-24 10:55:00,20400,CE,163.26,14.71,32653,338224,2025-07-31,7,OTM,2
2025-07-24 10:55:00,20400,PE,259.93,15.05,18951,310818,2025-07-31,7,ITM,2
2025-07-24 11:55:00,20100,CE,309.46,20.04,32847,264499,2025-07-31,7,ITM,-2
2025-07-24 11:55:00,20100,PE,207.84,18.83,19563,224393,2025-07-31,7,OTM,-2
2025-07-24 11:55:00,20150,CE,235.54,17.74,30474,279017,2025-07-31,7,ITM,-1
2025-07-24 11:55:00,20150,PE,165.96,14.93,68463,410740,2025-07-31,7,OTM,-1
2025-07-24 11:55:00,20200,CE,152.42,13.65,62165,515322,2025-07-31,7,ATM,0
2025-07-24 11:55:00,20200,PE,213.54,18.07,70002,666375,2025-07-31,7,ATM,0
2025-07-24 11:55:00,20250,CE,210.87,19.03,40438,316807,2025-07-31,7,OTM,1
2025-07-24 11:55:00,20250,PE,261.6,18.03,67136,345764,2025-07-31,7,ITM,1
2025-07-24 11:55:00,20300,CE,201.74,18.34,29788,338931,2025-07-31,7,OTM,2
2025-07-24 11:55:00,20300,PE,339.71,20.72,19528,229394,2025-07-31,7,ITM,2
2025-07-24 12:55:00,20200,CE,271.11,17.01,29664,348502,2025-07-31,7,ITM,-2
2025-07-24 12:55:00,20200,PE,207.18,18.67,21225,344393,2025-07-31,7,OTM,-2
2025-07-24 12:55:00,20250,CE,216.6,16.48,34330,370054,2025-07-31,7,ITM,-1
2025-07-24 12:55:00,20250,PE,168.41,15.06,61646,386550,2025-07-31,7,OTM,-1
2025-07-24 12:55:00,20300,CE,184.39,16.45,62507,580772,2025-07-31,7,ATM,0
2025-07-24 12:55:00,20300,PE,197.64,16.06,73079,557818,2025-07-31,7,ATM,0
2025-07-24 12:55:00,20350,CE,177.6,15.97,38116,338533,2025-07-31,7,OTM,1
2025-07-24 12:55:00,20350,PE,253.48,16.7,39020,221575,2025-07-31,7,ITM,1
2025-07-24 12:55:00,20400,CE,212.19,19.22,22338,202202,2025-07-31,7,OTM,2
2025-07-24 12:55:00,20400,PE,301.99,16.69,34073,270834,2025-07-31,7,ITM,2
2025-07-24 13:55:00,20200,CE,296.1,18.32,21893,218616,2025-07-31,7,ITM,-2
2025-07-24 13:55:00,20200,PE,236.18,21.3,19093,279650,2025-07-31,7,OTM,-2
2025-07-24 13:55:00,20250,CE,219.51,15.8,133586,296973,2025-07-31,7,ITM,-1
2025-07-24 13:55:00,20250,PE,197.21,17.66,32572,358513,2025-07-31,7,OTM,-1
2025-07-24 13:55:00,20300,CE,157.83,14.06,56013,442532,2025-07-31,7,ATM,0
2025-07-24 13:55:00,20300,PE,149.71,12.71,74454,444947,2025-07-31,7,ATM,0
2025-07-24 13:55:00,20350,CE,204.18,18.32,31597,263432,2025-07-31,7,OTM,1
2025-07-24 13:55:00,20350,PE,247.84,17.12,40244,284197,2025-07-31,7,ITM,1
2025-07-24 13:55:00,20400,CE,228.88,20.69,18529,245843,2025-07-31,7,OTM,2
2025-07-24 13:55:00,20400,PE,314.0,18.71,29839,345867,2025-07-31,7,ITM,2
2025-07-24 14:55:00,20150,CE,357.29,21.22,25092,276646,2025-07-31,7,ITM,-2
2025-07-24 14:55:00,20150,PE,216.75,19.66,19921,265075,2025-07-31,7,OTM,-2
2025-07-24 14:55:00,20200,CE,242.02,15.18,31929,366577,2025-07-31,7,ITM,-1
2025-07-24 14:55:00,20200,PE,186.69,16.8,52206,353237,2025-07-31,7,OTM,-1
2025-07-24 14:55:00,20250,CE,206.07,16.33,58842,555748,2025-07-31,7,ATM,0
2025-07-24 14:55:00,20250,PE,206.34,18.44,60374,468886,2025-07-31,7,ATM,0
2025-07-24 14:55:00,20300,CE,168.73,15.08,41503,322383,2025-07-31,7,OTM,1
2025-07-24 14:55:00,20300,PE,209.2,16.32,30721,363495,2025-07-31,7,ITM,1
2025-07-24 14:55:00,20350,CE,213.52,19.23,29273,302571,2025-07-31,7,OTM,2
2025-07-24 14:55:00,20350,PE,305.15,20.58,20319,250348,2025-07-31,7,ITM,2
2025-07-25 09:35:00,20200,CE,281.28,17.55,46030,297611,2025-07-31,6,ITM,-2
2025-07-25 09:35:00,20200,PE,199.73,19.47,33806,303795,2025-07-31,6,OTM,-2
2025-07-25 09:35:00,20250,CE,251.95,19.42,49260,333279,2025-07-31,6,ITM,-1
2025-07-25 09:35:00,20250,PE,161.24,15.6,34920,461414,2025-07-31,6,OTM,-1
2025-07-25 09:35:00,20300,CE,153.9,14.66,91007,595332,2025-07-31,6,ATM,0
2025-07-25 09:35:00,20300,PE,141.68,13.61,54746,557051,2025-07-31,6,ATM,0
2025-07-25 09:35:00,20350,CE,185.7,17.97,63237,348473,2025-07-31,6,OTM,1
2025-07-25 09:35:00,20350,PE,239.77,18.48,54677,316267,2025-07-31,6,ITM,1
2025-07-25 09:35:00,20400,CE,230.24,22.44,20178,237319,2025-07-31,6,OTM,2
2025-07-25 09:35:00,20400,PE,314.13,20.99,19365,336433,2025-07-31,6,ITM,2
2025-07-25 10:35:00,20250,CE,281.06,17.77,39303,338444,2025-07-31,6,ITM,-2
2025-07-25 10:35:00,20250,PE,170.6,16.59,21931,256525,2025-07-31,6,OTM,-2
2025-07-25 10:35:00,20300,CE,260.41,20.47,31772,423702,2025-07-31,6,ITM,-1
2025-07-25 10:35:00,20300,PE,213.59,20.61,41488,354357,2025-07-31,6,OTM,-1
2025-07-25 10:35:00,20350,CE,155.32,14.89,58118,433220,2025-07-31,6,ATM,0
2025-07-25 10:35:00,20350,PE,135.52,12.83,58388,414887,2025-07-31,6,ATM,0
2025-07-25 10:35:00,20400,CE,162.79,15.72,138353,431291,2025-07-31,6,OTM,1
2025-07-25 10:35:00,20400,PE,225.98,16.83,30767,413452,2025-07-31,6,ITM,1
2025-07-25 10:35:00,20450,CE,158.1,15.38,20171,223312,2025-07-31,6,OTM,2
2025-07-25 10:35:00,20450,PE,277.69,17.12,22161,314212,2025-07-31,6,ITM,2
2025-07-25 11:35:00,20250,CE,303.12,21.67,23507,392342,2025-07-31,6,ITM,-2
2025-07-25 11:35:00,20250,PE,182.19,17.68,38244,337582,2025-07-31,6,OTM,-2
2025-07-25 11:35:00,20300,CE,187.44,15.18,34828,361981,2025-07-31,6,ITM,-1
2025-07-25 11:35:00,20300,PE,210.0,20.23,63420,377379,2025-07-31,6,OTM,-1
2025-07-25 11:35:00,20350,CE,147.16,14.16,51625,509143,2025-07-31,6,ATM,0
2025-07-25 11:35:00,20350,PE,169.11,14.33,56008,399064,2025-07-31,6,ATM,0
2025-07-25 11:35:00,20400,CE,172.35,16.7,63729,317547,2025-07-31,6,OTM,1
2025-07-25 11:35:00,20400,PE,253.01,17.72,53594,492070,2025-07-31,6,ITM,1
2025-07-25 11:35:00,20450,CE,205.25,20.04,25011,262222,2025-07-31,6,OTM,2
